href,payment,description,details
https://www.linkedin.com/jobs/view/data-scientist-marketing-at-wealthfront-4274395060?position=17&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=FtLmpzk0zJYw2nAyUxLhHA%3D%3D,"$164,000.00/yr - $211,000.00/yr","The Wealthfront Data Science team utilizes our rich financial and behavioral data to influence Marketing, Product and information security decisions. The team draws from backgrounds in Computer Science, Natural Sciences, Statistics, Operations Research, Economics and Finance.






















Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-drt-strategies-4290941993?position=18&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=qs7Ns0v4F8Vt2o7zzhYzsg%3D%3D,"$60,000.00/yr - $80,000.00/yr","Overview

DRT Strategies delivers expert management consulting and information technology (IT) solutions to large federal agencies, the U.S. Navy, state and local government and commercial clients in health care, technology, and financial services industries.

The three letters of our name, DRT, stand for Driving Resolution Together, which is the core philosophy on which the company was founded. That is, we collaborate with our clients to solve their most pressing challenges - together.

We are problem solvers dedicated to your success, combining Fortune 500 experience with small business responsiveness. We have established a reputation with our clients as a forward-thinking consulting firm with demonstrated success in implementing solutions that lead to meaningful results. Our world-class consultants unite people to work collaboratively to achieve project goals and make vision a reality.



DRT provides GIS solutions to address diverse, complex, and emerging problems within the public health domains of environmental health, infectious disease, chronic disease, and emergency preparedness/response. Our support includes the design, development, and enhancements of internal and external applications, websites, and database solutions with geospatial components. Our team develops innovative data capture and analysis techniques in the field to enhance emergency response efforts all around the world.



The Data Scientist role will provide data quality analysis for the United States Cancer Statistics (USCS) and National Program of Cancer Registry (NPCR) databases to ensure integrity and find inadequacies and inconsistencies of variables within databases.























DRT offers full-time benefit eligible employees a competitive total compensation package. Employees may begin participating in employer sponsored group medical, dental, and vision coverage on their first day of employment. DRT also has a 401(K)-retirement plan, company paid short-term and long-term disability, life insurance, AD&D coverage, and an employee assistant program (EAP). Employees may also elect critical illness coverage, accident coverage, flexible spending accounts, and health saving account options. The DRT leave programs include Paid Time Off (PTO) each calendar year, paid holidays annually, paid parental leave, and unpaid job protected leave administered in accordance with the Family Medical Leave Act (FMLA).



DRT Strategies, Inc. (DRT) celebrates diversity and is proud to provide Equal Employment Opportunities (EEO) to all employees and qualified applicants for employment without regard to race, color, creed, religion, national origin, gender, sexual orientation, age, gender identity, genetic information, disability, protected veteran status, or any other protected characteristic under federal, state, or local laws.

Reasonable accommodation for applicants and employees with disabilities will be provided. If a reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and/or to receive other benefits and privileges of employment, please contact Human Resources by emailing [email protected], or by dialing 571-482-2517.

DRT Strategies, Inc. (DRT) follows the guidelines outlined by the Equal Employment Opportunity Commission (EEOC) to provide all employees and qualified applicants employment without regard to race, color, religion, sex (including pregnancy, childbirth, or related conditions, transgender status, and sexual orientation), national origin, age, genetic information, disability, protected veteran status, or any other protected characteristic under federal, state, or local law.

Reasonable accommodations for applicants and employees with disabilities will be provided. If a reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and/or to receive other benefits and privileges of employment, please contact Human Resources by emailing HR@drtstrategies.com, or by dialing 571-482-2517.

For additional information, please review the Know Your Rights: Workplace Discrimination is Illegal, E-Verify (English), E-Verify (Spanish). Right to Work (English), Right to Work (Spanish).

Please be aware of recruitment fraud where malicious individuals might pose as DRT Strategies. Only job postings and emails from drtstrategies.com are authentic and legitimate communications regarding DRT Strategies employment opportunities. Please contact Human Resources at hr@drtstrategies.com if you believe you have received a fraudulent email.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-rev-io-4289132389?position=19&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=EeUzlpnwCx5NgZqJKfTW9w%3D%3D,,"About Rev.io

Rev.io provides configurable software for billing, customer management, business management, payments, analytics, provisioning, and automation to service providers in telecommunications, Wireless & IoT, managed IT services, A/V, security integration, and other related industries. Our modern, cloud-based software delivers the industry’s most complete quote-to-cash experience, enabling our clients to grow their revenue efficiently.

Rev.io is an Atlanta-based company with offices in Atlanta and West Virginia. We have more than 21 years in business serving our clients. While we are very experienced in what we do, we are still growing rapidly, and we are looking for exceptional people who are excited to join us on a career-defining journey.

In all of our daily work, each of us is guided by our mission, vision and “ACT TOP” values.

To help clients grow revenue efficiently.

To be the best billing & back-office software company in the world by providing innovative solutions and extraordinary service to our clients and end users.







: We are seeking a highly skilled Data scientist to join our team and drive cutting-edge innovations in machine learning, deep learning, and natural language processing (NLP) applications. This role will focus on building and optimizing machine learning models and AI systems that support key business functions. You will work closely with cross-functional teams including Finance, Marketing, Client Success, and Product teams to transform business challenges into actionable insights.

The Data scientist will report directly to the Engineering Manager, and will work closely with the Engineering team, and other technology leaders to ensure that existing and new data solutions follow best practices and are highly performant.



The Data scientist will play a pivotal role in developing and applying machine learning models, NLP techniques, and deep learning methods to solve complex business problems. The role will focus on innovation, scalability, and the integration of AI-driven solutions into business processes. You will be responsible for designing, implementing, and optimizing solutions that deliver measurable business impact through advanced analytics, experimentation, and predictive modeling.













At Rev.io no employee or applicant will be treated less favorably on the grounds of their sex, marital status, race, color, nationality or ethnic or national origin, disability, gender, sexual orientation, gender identity, age, pregnancy or maternity, marital or civil partner status, or religion or belief. By clicking submit below, you consent to allow Rev.io to store and process the personal information submitted above.

Powered by JazzHR

lGS2bzHhkw

Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-graduate-tiktok-product-data-science-2026-start-bs-ms-at-tiktok-4279283616?position=20&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=5RlLI2423SFrszIkVuWS%2BQ%3D%3D,"$114,000.00/yr - $177,777.00/yr","Responsibilities

Team Introduction

TikTok-Data Science team is responsible for all data science and analytics related work, cooperating with all key value chains in TikTok, including User Growth, PGC, Content Ecosystem, Social, Creation, Product Infrastructure, Research and Science etc. The goal of the team is to generate actionable insights from data and help the stakeholders to make the right decisions. Our main tasks include metrics defining, root cause analysis, experimentation methodology, feature/strategy evaluation and exploratory analysis to find more opportunities.

We are looking for talented individuals to join our team in 2026. As a graduate, you will get opportunities to pursue bold ideas, tackle complex challenges, and unlock limitless growth. Launch your career where inspiration is infinite at TikTok.

Successful candidates must be able to commit to an onboarding date by end of year 2026. Please state your availability and graduation date clearly in your resume.



Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis. We encourage you to apply as early as possible.

Successful candidates must be able to commit to an onboarding date by end of year 2026.







Minimum Qualifications



Preferred Qualifications



By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy

Job Information



The base salary range for this position in the selected city is $114000 - $177777 annually.

Compensation may vary outside of this range depending on a number of factors, including a candidate’s qualifications, skills, competencies and experience, and location. Base pay is one part of the Total Package that is provided to compensate and recognize employees for their work, and this role may be eligible for additional discretionary bonuses/incentives, and restricted stock units.

Benefits may vary depending on the nature of employment and the country work location. Employees have day one access to medical, dental, and vision insurance, a 401(k) savings plan with company match, paid parental leave, short-term and long-term disability coverage, life insurance, wellbeing benefits, among others. Employees also receive 10 paid holidays per year, 10 paid sick days per year and 17 days of Paid Personal Time (prorated upon hire with increasing accruals by tenure).

The Company reserves the right to modify or change these benefits programs at any time, with or without notice.



Qualified applicants with arrest or conviction records will be considered for employment in accordance with all federal, state, and local laws including the Los Angeles County Fair Chance Ordinance for Employers and the California Fair Chance Act. Our company believes that criminal history may have a direct, adverse and negative relationship on the following job duties, potentially resulting in the withdrawal of the conditional offer of employment:





TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us

Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and bring joy - a mission we work towards every day.

We strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. Every challenge is an opportunity to learn and innovate as one team. We're resilient and embrace challenges as they come. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our company, and our users. When we create and grow together, the possibilities are limitless. Join us.

Diversity & Inclusion

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

TikTok Accommodation

TikTok is committed to providing reasonable accommodations in our recruitment processes for candidates with disabilities, pregnancy, sincerely held religious beliefs or other reasons protected by applicable laws. If you need assistance or a reasonable accommodation, please reach out to us at https://tinyurl.com/RA-request
Show more","Seniority level
Internship"
https://www.linkedin.com/jobs/view/quantitative-analyst-at-los-angeles-dodgers-4289993918?position=21&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=k6hhc4U6pbcYYGtcReBPkw%3D%3D,"$90,000.00/yr - $100,000.00/yr","The Los Angeles Dodgers currently have a job opportunity for a Quantitative Analyst. Following you will find a brief description of the job and application process. For additional information, please contact TalentRelations@ladodgers.com.
Title: Quantitative Analyst








Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-statistician-at-brycetech-4290961751?position=22&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=Q%2BeNWJg2sN0cdFRt2CD9nQ%3D%3D,,"Company Description

BryceTech is a trusted leader in complex technology domains, delivering data-driven solutions in aerospace, biosecurity, and defense. We specialize in systems engineering, advanced analytics, and R&D program and strategic advisory support. Our clients – including NASA, DoD, HHS, DHS, and other civil and national security agencies – rely on us to drive mission success and accelerate innovation.

BryceTech has been recognized in the Fast 50 ranking of top high-growth small businesses for four consecutive years and received a GovCon Contractor of the Year Award in 2023, underscoring our strong growth, competitive positioning, and excellence in federal contracting. With a proven track record of winning sought after contracts, scaling high-performance teams, and executing on critical government missions, BryceTech presents a compelling opportunity for strategic partnerships in the GovCon space.





The is seeking a to support its mission of strengthening U.S. economic competitiveness through robust, data-driven supply chain research and analytics. In this role, you will play a key part in transforming raw data into actionable insights that inform federal policy and strategic decision-making in support of U.S. industry.





Qualifications









Additional Information

Employment is contingent upon contract award.

BryceTech offers a full range of benefits, including competitive salary, a comprehensive health plan including dental and vision coverage, company-paid life & disability insurance policies, 401(k) plan with company match, and an educational reimbursement program.

All your information will be kept confidential according to EEO guidelines.
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-iii-remote-work-option-at-nike-4279141318?position=23&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=0iOMpZYqK2RVZCHcYRyEgQ%3D%3D,"$107,700.00/yr - $212,600.00/yr","Open to remote work except in South Dakota, Vermont and West Virginia.

The annual base salary for this position ranges from $107,700.00 in our lowest geographic market to $212,600.00 in our highest geographic market. Actual salary will vary based on a candidate's location, qualifications, skills and experience.





We’re looking for a Data Scientist III to join our Reporting + Intelligence team in the Consumer Product & Innovation organization. You will work with diverse cross-functional team members leveraging data-driven insights and AI to inform and optimize all stages of Nike's merchandising and apparel & footwear product creation lifecycle.



You will partner with cross-functional teams to develop data-driven insights, predictive models, and optimization solutions for Nike's apparel and footwear product merchandising, design and development functions. Leveraging your deep expertise in statistical analysis, machine learning, and applied data science you will help solve complex problems across the apparel and footwear product lifecycle. You will be responsible for developing scalable models, conducting exploratory data analysis, and generating actionable insights that drive data-driven decisions for our merchants and creators.







You will spend much of your time with peer data scientists, machine learning engineers, and merchandising, apparel and footwear creation Product Managers in CP&I delivery teams.





We offer a number of accommodations to complete our interview process including screen readers, sign language interpreters, accessible and single location for in-person interviews, closed captioning, and other reasonable modifications as needed. If you discover, as you navigate our application process, that you need assistance or an accommodation due to a disability, please complete the Candidate Accommodation Request Form.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-visa-4289520556?position=24&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=e%2BSx%2F929fg0Ms3uDpKPFgA%3D%3D,"$111,000.00/yr - $155,350.00/yr","Visa is a world leader in payments and technology, with over 259 billion payments transactions flowing safely between consumers, merchants, financial institutions, and government entities in more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable, and secure payments network, enabling individuals, businesses, and economies to thrive while driven by a common purpose – to uplift everyone, everywhere by being the best way to pay and be paid.































































Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/jr-data-analyst-part-time-at-lensa-4288675015?position=25&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=q1zR9Vud2IzTd1zcyYhMTQ%3D%3D,,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Insight Global. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.



Insight Global's banking client is looking to bring on a Jr. Data Analyst part-time to help improve business operations. The analyst's primary duties involve collaborating with internal teams to identify data needs, designing analytical approaches, and verifying the integrity of data. Day-to-day they will extract data using SQL and build and update Power BI dashboards and reports to showcase key metrics and trends. Additional responsibilities include gaining familiarity with data sources, assisting with ongoing business intelligence efforts, resolving data processing issues, and supporting cross-functional analytical initiatives. Also, they will design, implement, and maintain robust ETL processes to automate financial and operational processes. This data analyst must have great written and verbal communication skills, and a collaborative spirit.

We are a company committed to creating inclusive environments where people can bring their full, authentic selves to work every day. We are an equal opportunity employer that believes everyone matters. Qualified candidates will receive consideration for employment opportunities without regard to race, religion, sex, age, marital status, national origin, sexual orientation, citizenship status, disability, or any other status or characteristic protected by applicable laws, regulations, and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application or recruiting process, please send a request to Human Resources Request Form (https://airtable.com/app21VjYyxLDIX0ez/shrOg4IQS1J6dRiMo) . The EEOC ""Know Your Rights"" Poster is available here (https://www.eeoc.gov/sites/default/files/2023-06/22-088_EEOC_KnowYourRights6.12ScreenRdr.pdf) .

To learn more about how we collect, keep, and process your private information, please review Insight Global's Workforce Privacy Policy: https://insightglobal.com/workforce-privacy-policy/ .





We are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. We are an equal employment opportunity/affirmative action employer that believes everyone matters. Qualified candidates will receive consideration for employment without regard to race, color, ethnicity, religion,sex (including pregnancy), sexual orientation, gender identity and expression, marital status, national origin, ancestry, genetic factors, age, disability, protected veteran status, military oruniformed service member status, or any other status or characteristic protected by applicable laws, regulations, andordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request to HR@insightglobal.com.

If you have questions about this posting, please contact support@lensa.com
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-music-at-spotify-4289230160?position=26&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=CXOg%2FVnFiNVK0JE6SL5Ccw%3D%3D,"$110,018.00/yr - $157,169.00/yr","The Music Mission enables Music creators to grow, engage & monetize their fan bases on Spotify. Central to the Music Mission’s vision is the development of promotional tools for artists and labels teams, powered by Spotify’s deep knowledge of listener behaviors. Products like Discovery Mode, Marquee, Showcase, Music Videos, Clips, Listening Parties, Concert Listings enable artists and their teams to connect with collaborators and grow & monetize their audience.

We’re looking for a Data Scientist to join Native Ads within the Music Mission. Native Ads is focused on building visual promotional formats that empower artist teams to build audiences of fans with formats, targeting & measurement tools that are purpose built for music.

In this role, you will partner cross-functionally with product, engineering and user research to build the technology that makes this a reality. You will tackle complex problems to develop a behavioral understanding of customer needs, as well as to forecast and predict the value that our tools deliver to artists & to Spotify. In doing so, you will have a proven impact on bringing Spotify’s two-sided marketplace vision to life, encompassing a varied set of artist needs, preferences, and goals.

As part of the Product Insights team, you will help us define the next generation of promotion products for the music industry. You’ll also be connected to the broader Spotify insights community which expands the influence of your team's work.

What You'll Do



Who You Are



Where You'll Be



The United States base range for this position is $110,018 - $157,169 plus equity. The benefits available for this position include health insurance, six month paid parental leave, 401(k) retirement plan, a monthly meal allowance, 23 paid days off, 13 paid flexible holidays. These ranges may be modified in the future.

Spotify is an equal opportunity employer. You are welcome at Spotify for who you are, no matter where you come from, what you look like, or what’s playing in your headphones. Our platform is for everyone, and so is our workplace. The more voices we have represented and amplified in our business, the more we will all thrive, contribute, and be forward-thinking! So bring us your personal experience, your perspectives, and your background. It’s in our differences that we will find the power to keep revolutionizing the way the world listens.

At Spotify, we are passionate about inclusivity and making sure our entire recruitment process is accessible to everyone. We have ways to request reasonable accommodations during the interview process and help assist in what you need. If you need accommodations at any stage of the application or interview process, please let us know - we’re here to support you in any way we can.

Spotify transformed music listening forever when we launched in 2008. Our mission is to unlock the potential of human creativity by giving a million creative artists the opportunity to live off their art and billions of fans the chance to enjoy and be passionate about these creators. Everything we do is driven by our love for music and podcasting. Today, we are the world’s most popular audio streaming subscription service.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-standard-motor-products-4276863988?position=27&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=Eq7At7NJ43JqjQ%2Brui08Iw%3D%3D,,"Role Overview

We’re seeking a detail-oriented and intellectually curious Entry-Level Data Analyst to join our data-driven team. In this support role, you’ll work closely with experienced analysts and cross-functional teams to transform raw data into actionable insights that shape strategic business decisions.













Join a data-driven team where curiosity meets impact. We’re looking for a passionate and detail-oriented Data Analyst with a strong foundation in business intelligence to shape smarter decisions through insightful analytics and scalable solutions.








Education:


















Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-the-value-maximizer-4289975030?position=28&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=30Pjx%2FDPVe0gF2KazADHWw%3D%3D,,"Key Responsibilities

Collect, clean, and analyze structured and unstructured datasets from multiple sources (databases, cloud storage, APIs, spreadsheets)




Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/jr-data-scientist-austin-jr-developer-program-at-amazon-4278528600?position=29&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=NRUEcxYoSWugaW5afr3yIw%3D%3D,$16.83/hr - $75.63/hr,"Description

The Jr. Data Scientist role is a unique employment opportunity for students seeking to gain on-the-job data science & analytics experience and receive excellent mentoring while completing their education. Jr. Data Scientists are immersed in an Amazon team and work on exciting, meaningful projects that impact real Amazon customers. Paired 1:1 with an Amazon Jr. Data Science Mentor, Jr. Data Scientists receive guidance and support in all aspects of their role: skill development, career advisement, project collaboration, and more! Upon successful completion of the Jr. Data Scientist Program, the opportunity for full-time employment may be available at an Amazon corporate site.

The Jr. Data Scientist role is part of the Jr Developer Program, a unique internship program in several respects:



Jrs. who participate in the Jr. Developer Program routinely acknowledge the valuable learning experience created by the uniform excellence of their teams, mentoring offered by experienced Amazonians, and the challenge of being a principal contributor to science and software products.

Key job responsibilities











Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.

Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $16.83/hr in our lowest geographic market up to $75.63/hr in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee-benefits. This position will remain posted until filled. Applicants should apply via our internal or external career site.


- Amazon.com Services LLC

Job ID: A3048199
Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/data-scientist-at-delart-4287613738?position=30&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=2WOxAHtoNlqWgvfXF3JIqw%3D%3D,,"About the job

Delart is home to a team of world-class engineers and project leaders dedicated to developing the next generation of advanced networking technologies, consumer devices, and innovative technology solutions. Trusted by some of the world's leading technology companies, we deliver highly scalable, mission-critical solutions that power both consumer and business applications globally. Since our founding in 2017, we have been at the forefront of designing cutting-edge networking, telecommunications, and consumer products, while driving end-to-end project execution and creating transformative technology applications.



Join a leading technology firm as a Data Scientist where you will harness your expertise in Python and statistical modeling to drive impactful data-driven insights. This role involves leveraging your robust skills in the Python data science stack and SQL to build and maintain data pipelines, develop statistical models, and provide actionable insights to cross-functional teams. A background in networking is advantageous, enriching the breadth of data-based solutions.















Delart provides competitive benefits and compensation across all regions where we operate. In the United States, our benefits package includes premium PPO and HMO medical insurance, dental and vision coverage, flexible spending accounts (FSA), life insurance, short- and long-term disability insurance, a company-matched 401(k) plan, and a generous paid time off policy.

Join us in shaping the future of technology. Apply today!

Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/manager-marketing-business-operations-growth-marketing-strategy-at-netflix-4286766258?position=31&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=NX3W2gQf9fAqOgk0iDPmAg%3D%3D,"$225,000.00/yr - $325,000.00/yr","Netflix is one of the world's leading entertainment services, with over 300 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.

The Marketing Business Operations (BizOps) team drives business growth, brand engagement, and the efficient use of resources by unlocking new capabilities and insights for Marketing. BizOps works with teams across the company to build, connect, and improve the global data and technology needed for Marketing to deliver maximum impact. The team is visible throughout the organization, which depends on BizOps perspectives to inform important decisions and execute highly visible special projects that drive the ongoing growth and scalability of the marketing business.

BizOps is looking for a Growth Marketing Manager to help translate business objectives into learning agendas and testing roadmaps that will influence the strategies and decisions of the Marketing organization. This Manager will primarily oversee the global learning agenda for Full Funnel Marketing to unlock/test new capabilities, standardize measurement, evaluate business impact, and define best practices across the marketing funnel. This role will partner with a diverse set of stakeholders including global marketing, growth product, data science, and finance. They will also be external facing, working closely with advertising and insights platforms with whom we are experimenting.









At Netflix, we carefully consider a wide range of compensation factors to determine your personal top of market. We rely on market indicators to determine compensation and consider your specific job family, background, skills, and experience to get it right. These considerations can cause your compensation to vary and will also be dependent on your location.

The overall market range for roles in this area of Netflix is typically $225,000 - $325,000.

This market range is based on total compensation (vs. only base salary), which is in line with our compensation philosophy. Netflix is a unique culture and environment. Learn more here.

Inclusion is a Netflix value and we strive to host a meaningful interview experience for all candidates. If you want an accommodation/adjustment for a disability or any other reason during the hiring process, please send a request to your recruiting partner.

We are an equal-opportunity employer and celebrate diversity, recognizing that diversity builds stronger teams. We approach diversity and inclusion seriously and thoughtfully. We do not discriminate on the basis of race, religion, color, ancestry, national origin, caste, sex, sexual orientation, gender, gender identity or expression, age, disability, medical condition, pregnancy, genetic makeup, marital status, or military service.
Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/data-analyst-1-at-lensa-4290648616?position=32&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=lI9k1O%2FzAA8TEK8EZHsV1g%3D%3D,$28.00/hr - $33.00/hr,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Manpower Group Inc.. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.

Our client, a leading technology firm, is seeking a Data Analyst 1 to join their team. As a Data Analyst 1, you will be part of the data management department supporting various technical and client teams. The ideal candidate will have strong communication skills, a passion for data, and excellent problem-solving abilities which will align successfully in the organization.

Data Analyst 1

Remote

$28/hr - $33/hr

















If this is a role that interests you and you'd like to learn more, click apply now and a recruiter will be in touch with you to discuss this great opportunity. We look forward to speaking with you!



creates substantial value for candidates and clients across more than 75 countries and territories and has done so for over 70 years. We are recognized consistently for our diversity - as a best place to work for Women, Inclusion, Equality and Disability and in 2023 ManpowerGroup was named one of the World's Most Ethical Companies for the 14th year - all confirming our position as the brand of choice for in-demand talent.

ManpowerGroup is committed to providing equal employment opportunities in a professional, high quality work environment. It is the policy of ManpowerGroup and all of its subsidiaries to recruit, train, promote, transfer, pay and take all employment actions without regard to an employee's race, color, national origin, ancestry, sex, sexual orientation, gender identity, genetic information, religion, age, disability, protected veteran status, or any other basis protected by applicable law.

If you have questions about this posting, please contact support@lensa.com
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-at-accesshope-4289996496?position=33&pageNum=0&refId=V500JIdIWVUq1XY%2Bscie6A%3D%3D&trackingId=8ocU0rzwvr9CVyG5KYGGfw%3D%3D,$48.00/hr - $81.00/hr,"AccessHope

Remote


At AccessHope, we’re Fighting cancer with everything we know™ by putting the ever-growing body of cancer knowledge to work for the greater good. Through a revolutionary employer health benefit offering, we remotely connect employees with cancer support services from National Cancer Institute (NCI)–Designated Comprehensive Cancer Centers. Instead of requiring those who have been diagnosed with cancer to come to the centers for renowned cancer expertise, AccessHope brings their support to the patient and their local oncologist—wherever they’re located—to improve care, outcomes, and value.

Hopeful for those we support, rebellious in our approach, and collaborative by breaking down barriers, AccessHope is seeking a Data Scientist to help us uniquely deploy the latest cancer knowledge to the places it’s needed most. As an ideal candidate, you’ll be responsible for collecting, analyzing, and interpreting large volumes of data to help organizations make informed decisions. You will work closely with cross-functional teams to identify business opportunities, develop data-driven solutions, and contribute to the overall data strategy of the organization.


















As a condition of employment, AccessHope requires staff to comply with all state and federal vaccination mandates.

Virtual within the Continental U.S.; support or collaboration across multiple time zones; may include travel up to 25%

The estimated pay scale represents the typical pay range AccessHope reasonably expects to pay for this position, with offers determined based on several factors which may include, but not be limited to, the candidate’s experience, expertise, skills, education, job scope, training, internal equity, geography/market, etc. This pay scale applies to the current posting only.

AccessHope is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, identity, age, status as a protected veteran, or status as a qualified individual with disability.

Show more","Seniority level
Mid-Senior level"
